profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9
,control,control,control,control,treatment,treatment,treatment,treatment
ALS2CL,6.71483,6.62897,6.80033,6.48388,6.80119,7.06454,6.76383,6.78538
LOC101929219,5.5343,5.37863,5.74716,5.35839,5.35275,5.69862,5.31766,5.50955
BG025063,4.89748,4.91496,5.04588,5.3276,4.81285,4.52102,4.84173,4.94096
SMIM14,3.55379,3.44342,3.43651,3.56277,3.56277,3.55899,3.56524,3.61708
AW968210,4.01786,4.13912,3.99958,3.9189,4.08402,4.11892,3.94296,3.98278
222338_x_at,9.38209,9.48861,9.56052,9.39839,9.35459,9.1367,9.13179,9.388
222339_x_at,5.57649,5.84018,5.91805,5.747,5.50827,6.09207,5.81111,5.96958
AW975117,3.92931,3.98516,4.37158,3.94754,3.64832,3.96615,3.71481,3.90747
AW973235,4.11611,4.30669,3.9401,4.1294,3.98195,3.95911,3.80207,3.87472
AW979196,3.10166,3.18723,3.33234,3.01766,3.20237,3.33004,3.15145,3.02219
BCL2L11,5.35877,5.34206,5.74442,5.7858,5.95629,6.25993,6.82387,6.19678
AW972765,3.15308,3.19504,3.10798,3.08107,3.06974,3.1278,3.0237,3.02045
EMC10,4.16852,4.17555,4.16409,3.99592,3.99636,4.33791,3.754,4.34998
LAMA1,4.57409,4.65618,4.84277,4.47721,4.61093,5.02027,4.46013,4.34386
AI050036,5.00105,4.88009,4.74008,4.8899,5.05288,4.6912,4.80023,4.76833
MAST4,5.33704,5.30785,5.13957,5.06445,5.48,5.27657,5.30199,5.1278
RNF126P1,6.08405,5.9153,5.97451,5.89401,5.82106,6.19236,6.06404,5.92407
AW969913,3.69802,3.87787,3.64599,3.72152,3.8353,3.66128,3.67608,3.63437
PPP2R1B,4.6885,4.49454,4.6274,4.43082,4.39315,4.41523,4.14673,4.63039
FBXO31,6.13624,6.09254,6.29002,6.09478,6.28031,6.31628,6.26448,6.22316
LIMD1,3.51963,3.46428,3.62268,3.56849,3.77067,3.8527,3.64567,3.47958
F11R,5.37061,5.55232,5.32063,5.48342,5.45082,5.30385,5.6605,5.71301
H24302,3.59183,3.64937,3.82913,3.66026,3.7628,3.76722,3.7466,3.69178
AW974910,4.01066,3.97151,4.1726,4.10198,4.0472,4.32855,3.98582,4.17747
ZBTB20,3.75043,3.59081,3.79535,3.56571,3.60906,3.89439,3.65966,3.75387
222358_x_at,6.61399,6.56632,6.59559,6.59559,6.50196,6.37934,6.2955,6.34809
KDSR,3.12442,3.05992,3.20611,3.0284,3.11475,2.95773,2.96844,3.05087
DPH5,4.09643,4.16526,3.70665,4.05698,4.14533,3.8827,4.42071,4.16308
TUBBP5,6.35586,6.15161,6.14327,6.07845,6.24976,5.76327,5.62685,5.95926
AGFG2,5.30591,5.5016,5.76683,5.27761,5.26472,5.26654,5.30642,5.24209
AW979018,5.17139,5.39524,5.91427,5.26016,5.33622,5.58886,5.35849,5.33169
SLC44A1,3.48315,3.31095,3.54272,3.31831,3.33581,3.50254,3.38594,3.62493
TBCEL,4.38249,4.67609,4.63194,4.45995,4.64336,4.84075,4.55893,4.52566
W86781,6.0387,5.62494,5.67243,5.6897,6.18834,5.30235,5.57266,5.71023
WHAMMP2,4.01949,3.6639,3.89349,3.75021,3.86045,3.95889,3.83299,3.82752
AW972351,5.22132,5.02877,5.45176,5.06299,5.08256,5.12877,5.07915,5.13639
NAA40,7.39002,7.25754,7.12674,7.5241,7.09248,6.77444,7.25466,7.2536
222370_x_at,4.13888,4.23873,4.26513,4.37378,4.36215,4.6639,4.50195,4.29852
222371_at,4.67834,4.61469,4.47702,4.53936,4.89029,3.76722,4.27911,4.19498
MAGI1,5.41167,5.07408,5.25876,4.90665,5.023,4.82857,4.91782,4.95158
AV651241,3.86556,3.4328,4.19056,3.66403,3.7063,3.79261,3.77407,3.65548
BTRC,4.18978,4.42071,4.71142,4.30816,4.63643,4.42597,4.43265,4.30816
AW970944,5.86419,5.85214,5.77967,5.7858,5.81099,5.79187,5.90183,5.71771
AV704017,4.132,4.01711,4.27828,4.0695,4.11669,4.05997,4.30726,4.2952
TBX10,5.57389,5.05018,5.2585,5.20262,5.03276,5.43144,4.99311,5.12887
AW973791,3.36892,3.21276,3.25452,3.25284,3.22562,3.22251,3.28886,3.34045
KCNE4,8.44073,8.50769,7.7468,7.96908,9.37173,9.92591,9.9469,8.97052
PDCD6,8.12932,8.0585,7.71998,7.86524,8.23566,7.93132,7.58262,7.6758
AI907083,6.00917,6.15345,5.88653,5.85379,5.98874,6.01136,5.96088,5.82146
NUP205,4.61351,4.5915,4.37822,4.54124,4.3935,4.23394,4.31111,4.3659
ALOXE3,4.00278,3.83601,3.88033,3.74722,3.7444,3.85489,3.85508,3.84288
SMG7-AS1,3.45071,3.78935,3.68013,3.56436,3.60881,3.43854,3.39701,3.65077
MAP4,7.97272,7.95731,7.79581,7.96923,7.994,8.12799,8.07732,8.05194
CD24,11.4168,11.4603,11.2542,11.4277,11.3875,11.2081,11.388,11.3237
NR1D1,7.22775,6.96581,7.28535,6.94185,7.06607,7.40257,7.08244,7.21038
AF070618,4.28235,4.12773,4.02342,4.07158,4.29721,4.22724,4.19313,4.13091
DDX49,8.65615,8.7873,8.72931,8.7532,8.72371,9.00134,9.01263,8.97115
FKBP15,8.39386,8.3483,8.38461,8.36061,8.35861,8.62496,8.4236,8.47403
HRG,3.94479,4.02774,4.0043,4.01642,3.97497,4.09851,4.03551,4.08109
LMF2,8.07676,8.13699,8.2212,7.8532,7.88258,8.17081,7.94462,8.06902
ELF4,8.12878,8.20301,8.12289,8.28402,8.06157,7.67353,7.78263,8.01323
RHOD,9.94645,9.91177,10.2489,9.94638,9.61196,9.8099,9.65433,9.96143
IGHMBP2,7.4171,7.56461,7.60815,7.40476,7.4671,7.83175,7.46722,7.48494
GAS2L1,8.05066,8.00008,7.92284,8.04125,7.68628,7.10629,7.27057,7.81777
LOC101060747,7.67943,7.68192,7.86192,7.50555,7.65985,7.79549,7.54784,7.7135
TSSK2,8.45757,8.61358,8.58229,8.57792,8.54776,8.6425,8.80568,8.66366
ENOX2,7.16931,7.19252,6.90733,7.30695,7.20771,7.1237,7.33179,7.25769
LRRC14,6.41803,6.46176,6.44173,6.35301,6.28165,6.25922,6.2863,6.28079
N4BP1,7.34579,7.44452,7.15563,7.58652,7.66308,7.88266,8.12837,7.62755
BLZF1,6.53315,6.87547,6.12706,6.94538,6.78516,6.97546,7.57638,7.02824
SLC25A44,8.86679,8.84497,8.76943,9.00793,8.73969,8.61432,8.98673,8.97168
CHST3,4.96417,4.98649,5.52975,4.93598,5.08218,5.16458,5.01969,5.09876
SAFB2,8.03431,8.12419,7.85143,8.20868,7.96029,7.94287,8.08004,8.1177
PEX6,4.63931,4.63364,4.51322,4.88053,4.62131,4.58732,4.47486,4.43784
CCL18,3.23133,3.23232,3.52942,3.13042,3.22972,3.48127,3.19938,3.33466
JAG2,7.42205,7.56644,7.47953,7.27955,7.56926,7.2768,7.21737,7.40939
FAM89B,8.29023,8.24458,8.58014,8.24773,8.26285,8.18952,8.18867,8.33224
EZH1,7.13974,7.11951,6.95409,7.1072,7.39233,7.27582,7.28252,7.20988
SYMPK,5.95409,6.1411,6.0144,6.04596,5.82817,5.70583,6.15295,5.95938
GDPD5,6.0698,6.03805,6.30634,6.1128,6.06977,6.28862,6.11091,6.2672
PPP3CC,3.89973,3.99961,4.19218,4.06489,3.92552,4.11358,3.88166,4.05582
PPP3CC,5.28705,5.3342,4.7676,5.63707,5.4271,5.21512,5.91241,5.34326
NPR1,4.72339,4.74559,4.9563,4.70312,4.64324,4.84099,4.76469,4.65837
PVR,5.95817,6.00474,6.30697,6.12353,6.11614,6.30606,6.13403,6.10694
CSTF1,9.61837,9.83905,9.53985,9.79609,9.55793,9.29068,9.77601,9.56757
MYO1C,8.17833,8.16811,8.27225,7.96698,8.06728,8.37388,8.15227,8.26676
AGPAT1,8.30746,8.44182,8.55592,8.23175,8.30209,8.26632,8.26188,8.39402
AGPAT2,8.27914,8.22774,8.44649,8.17329,8.2926,8.10779,8.03519,8.27033
MIR6849,8.41382,8.46355,8.46048,8.34085,8.34862,8.40429,8.38228,8.34537
ZFR,5.66844,5.7955,5.27757,5.93189,5.78502,5.44997,6.25341,5.7361
MYO7A,4.46504,4.34534,4.75895,4.54611,4.50682,4.64316,4.59525,4.40675
ISG20,8.59716,8.33361,8.27187,8.14818,9.25592,9.34791,9.42766,8.89335
RRP7A,7.29319,7.45474,7.31785,7.34505,6.96412,7.25628,7.09778,7.22134
SFN,11.532,11.5852,11.6491,11.5408,11.3203,11.6617,11.6057,11.506
SFN,11.1963,11.2335,11.2792,11.1968,10.9935,11.3179,11.2748,11.3298
ETFDH,7.09293,7.18217,6.74643,7.26004,7.29992,6.5941,7.16159,7.1019
GALR3,6.51397,6.46156,6.93314,6.48942,6.40683,6.95716,6.57423,6.59094
GM2A,6.02319,5.98589,5.96912,6.03015,6.05727,6.00644,5.99271,5.90283
TBXA2R,5.21183,5.54107,5.65003,5.17669,5.22069,5.57426,5.16496,5.39394
STOML1,6.6823,6.6893,6.68368,6.67361,6.77357,6.66608,6.66009,6.70396
PEX14,8.00366,8.04776,7.68829,8.00052,7.91767,7.68774,7.82616,7.91274
NEFH,3.29921,3.18753,3.35349,3.25183,3.21412,3.39171,3.21345,3.15967
DMWD,7.04545,7.0491,7.27054,6.82356,6.99201,7.22325,7.02818,7.14138
TBC1D22A,7.66193,7.6325,7.66951,7.5883,7.66472,7.71177,7.60001,7.66866
PAK4,8.65999,8.68386,8.71384,8.58399,8.42969,8.39366,8.36631,8.52159
MAP4,7.15383,7.04513,6.85388,6.95499,6.99942,7.23328,7.14657,7.03927
KRIT1,9.27781,9.50314,9.00917,9.43838,9.52847,9.37489,9.54664,9.25395
RECQL5,6.16075,6.27317,6.36839,6.30365,6.30297,6.34191,6.26118,6.17531
RBMS2,4.57598,4.72088,4.71529,4.65366,4.74532,4.481,4.76832,4.77999
ARAP1,7.40329,7.46745,7.34764,7.24897,7.20524,7.19033,7.06086,7.21214
CD52,3.34363,3.35886,3.41163,3.14658,3.31643,3.27305,3.24524,3.41724
HMGXB3,7.71804,7.77955,7.66656,7.65593,7.75872,7.79903,8.05379,7.88428
MIR943,7.9746,7.967,7.83944,8.14843,8.12813,7.9546,8.11076,8.04419
TELO2,6.86538,7.01499,6.96724,6.87481,6.63053,6.82993,6.43798,6.75579
PACS2,8.16267,8.2003,8.22229,8.18118,8.12377,8.03102,8.01554,8.26507
RTN2,7.69216,7.71494,7.43218,7.43127,7.82339,7.3921,7.45609,7.29218
CASP2,5.31539,5.30888,5.22863,5.65483,4.74804,4.96068,4.8475,4.85711
MYH8,3.21756,3.15586,3.49514,3.18614,3.19498,3.38421,3.25242,3.24121
RAB11B,4.1536,4.24691,4.23001,4.12615,4.05661,4.11399,4.29764,4.24374
ATRIP,7.61257,7.7968,7.76914,7.50471,7.61947,7.76353,7.39108,7.67691
LRP6,5.3376,5.25926,5.27079,5.18131,5.2126,5.07665,5.08303,5.37937
CACNB3,7.29248,7.18046,7.24011,7.13201,7.07196,6.74651,6.72459,6.83365
LARS2,7.7927,7.81425,7.76412,7.95069,7.70777,7.06442,7.52763,7.65478
CAMK2B,6.41905,6.53825,6.86953,6.37894,6.40236,6.72802,6.33233,6.53466
KCTD2,7.81435,7.78657,8.02466,7.91115,7.68151,7.52062,7.53799,7.786
SMG5,7.94122,7.77972,7.91276,7.85613,7.72723,7.86466,7.80877,7.89689
MCF2L,7.3178,7.26354,7.05061,7.10006,7.18796,6.96179,6.76441,6.86574
TJP3,7.2309,7.08106,6.74627,7.02001,7.00955,6.89139,6.72552,7.06927
CD40,7.0712,7.04839,7.34718,7.07988,6.99014,7.24054,6.91375,7.10744
R3HCC1,7.27168,7.52523,7.55383,7.43382,7.30745,7.46097,7.42405,7.39093
LDB1,7.58229,7.61436,7.71223,7.41786,7.49638,7.46328,7.49879,7.47471
B3GAT3,7.09561,7.10444,6.96299,7.13091,7.22928,6.96392,7.11188,7.21387
HNRNPL,9.27132,9.49462,9.4018,9.5261,9.3115,9.48741,9.4181,9.37967
TRAFD1,8.4469,8.59781,8.64406,8.52762,8.59867,8.55296,8.56706,8.51947
FXR2,7.96647,8.07757,8.07072,7.89894,7.9253,8.05011,8.17909,8.12825
GOLGA2,8.29191,8.25866,8.20646,8.20859,8.64599,9.03165,8.81919,8.69065
MAPK7,6.32947,6.43226,6.48439,6.53706,6.66235,6.91334,6.92381,6.70012
SGSH,7.69005,7.70193,7.70149,7.65936,7.58775,7.63346,7.44845,7.67764
SEMA3F,8.72627,8.59102,8.66618,8.54432,8.40361,8.11908,7.91342,8.2025
GTF3C1,8.76331,8.65385,8.71937,8.75126,8.56603,8.55575,8.48805,8.56377
RING1,9.27022,9.12286,9.2084,8.98451,9.31021,9.59496,9.53248,9.37067
ITSN1,6.70539,6.7215,6.71347,6.68731,6.4981,6.60816,6.44652,6.53199
GM2A,8.40165,8.3225,8.44169,8.30571,8.595,8.15145,8.16899,8.32034
THRA,6.0678,6.10461,6.15534,6.17829,6.03245,6.04853,5.94838,6.10537
LRMP,3.11999,2.99212,3.1238,2.92313,2.89984,3.01991,3.12461,3.1856
IKBKG,7.68315,7.68966,7.96047,7.62745,7.52798,7.77379,7.59455,7.71957
STK19,8.30903,8.34736,8.45858,8.20052,8.70968,9.1682,9.08167,8.82151
IFFO1,4.57515,4.51601,4.76323,4.63334,4.35282,4.61901,4.39774,4.4351
CUL7,7.63088,7.69804,7.90316,7.59653,7.92846,7.86602,7.87182,7.87983
SGSM2,10.0626,10.0773,10.0775,9.8451,9.94816,10.0637,9.51658,9.77718
GCAT,7.17898,7.37226,7.2957,7.37065,7.01887,7.53097,7.41286,7.28907
CELSR2,9.63023,9.47805,9.49554,9.54505,9.60956,8.95319,9.06157,9.30263
SFI1,5.43771,5.5473,5.19677,5.36802,5.30526,5.30786,5.10428,5.20581
C2CD3,7.45639,7.42035,7.17656,7.38188,7.2569,6.98717,7.05322,7.24728
ASMTL,9.51726,9.53326,9.37063,9.41502,9.37199,9.0766,9.15757,9.34876
ASMTL,7.93409,8.12582,7.98261,7.98889,7.73634,7.69559,7.75588,7.82317
RNF19B,5.72097,5.56764,5.76201,5.74356,5.88709,5.85393,6.39204,5.9417
CTNS,7.12881,7.02561,7.15834,7.11275,7.18936,7.17188,7.39825,7.28722
FAM168A,7.46785,7.46135,6.98981,7.56094,7.29042,6.44368,7.11683,7.04645
MAFF,5.42819,5.22426,4.14779,4.83585,7.17543,7.47189,8.05437,6.62032
TRIM15,4.94672,5.04806,5.16183,4.86128,4.85438,4.96305,5.00813,4.93484
MIR6883,7.71286,7.61861,7.87487,7.44279,7.73584,8.30137,8.10281,7.94107
MIPEP,7.47329,7.63705,7.16694,7.83361,7.37637,7.25465,7.35186,7.36101
ANGEL1,7.82745,7.7815,7.77189,7.81569,7.75159,7.86751,7.67148,7.82543
HAUS5,6.88545,6.76856,6.83897,6.72202,6.85657,6.85083,6.58519,6.80745
MVK,7.45735,7.46667,7.64089,7.31436,7.25111,7.55317,7.39938,7.48768
MTM1,5.74018,5.87677,5.53473,6.03105,5.89791,5.57816,6.30838,5.9913
TSTA3,8.96922,9.17707,9.07659,9.04426,8.77673,8.87761,9.03196,9.12558
ATP6V0C,11.1048,11.1407,11.1607,11.0582,11.0116,11.0398,10.9587,11.003
SFTPB,4.27036,4.42179,4.29238,4.00997,4.22887,4.3553,4.09671,4.45577
MINOS1-NBL1,6.34342,6.42756,6.61409,6.23768,6.29522,6.56093,6.22204,6.44748
CAPZB,9.93468,9.93496,9.88441,10.0117,9.6636,9.56979,9.70179,9.84772
CRP,3.42524,3.46731,3.46557,3.45335,3.42939,3.52229,3.51619,3.52625
PRELP,5.6556,5.70353,6.01574,5.62607,5.50155,6.00644,5.7113,5.81014
PPP1R15A,6.17658,5.89613,6.13498,5.8529,6.94038,7.97212,8.05102,6.94522
NUS1P3,6.93344,7.16135,6.82886,7.23363,7.18062,6.95722,7.60957,7.04468
PRR5-ARHGAP8,8.42089,8.35456,8.53398,8.37176,8.41734,7.96138,8.17961,8.21622
GNLY,4.05965,4.01783,4.17425,3.79583,3.90207,4.19258,3.78873,3.88261
PPARD,8.22922,8.31326,8.15898,8.23155,8.02632,8.11866,8.1473,8.33301
BMP2K,4.77072,4.66771,4.5211,4.84223,4.64726,4.79071,4.70012,4.81329
ITIH4,4.16305,4.33403,4.47527,4.26421,4.11828,4.35889,4.26025,4.29084
BNIP1,6.92618,7.37852,7.13291,7.3709,7.4521,7.7894,8.01836,7.59439
KIAA0586,6.05763,6.14537,6.0429,6.05194,6.0953,6.25202,6.23277,6.20557
ZNF133,6.94282,6.79951,6.82479,6.97809,7.05433,7.21146,7.45757,7.19028
TAZ,7.1223,7.13255,7.09027,7.00159,7.09303,7.13981,7.10281,7.08274
PPM1F,6.70773,6.6525,6.84278,6.63559,6.27615,6.60364,6.39579,6.58266
MRC2,7.14093,7.17276,7.39385,6.96677,7.03219,7.27389,6.98939,7.06345
CCHCR1,6.12749,5.96862,6.07173,5.94644,5.92754,6.01622,5.7223,5.85176
CCHCR1,5.74679,5.83593,5.80831,5.71138,5.73398,5.7808,5.70069,5.9904
PIAS2,4.43658,4.50993,4.22498,5.06561,4.8355,4.22072,4.74203,4.44429
SF3A2,6.10413,6.02587,5.91752,6.2392,6.08893,6.13736,6.28555,5.88586
HSD17B6,5.97557,5.82787,5.11331,6.00863,5.57641,5.01498,5.42531,5.63241
BBS9,3.72503,3.78133,3.49198,3.87816,3.98707,3.88472,4.58313,4.0087
BBS9,6.80196,6.62166,6.5868,6.73607,7.08279,6.97035,7.34836,6.89615
PHF24,3.46488,3.57681,3.51555,3.31619,3.51217,3.46828,3.49327,3.55765
ARHGAP19,6.41193,6.70531,5.97525,6.7801,6.67232,6.23941,6.79112,6.41372
ZNF142,6.47593,6.45409,6.5426,6.47823,6.30819,6.66672,6.63524,6.55166
AL109698,5.67897,5.59711,5.90178,5.74793,5.54546,5.3349,5.29307,5.17296
CABIN1,6.47216,6.42945,6.49454,6.30079,6.35477,6.2874,6.47511,6.45077
RAD51D,4.54118,4.51291,4.47068,4.81494,4.48167,4.00607,4.52277,4.31873
SAP25,6.57318,6.67968,6.66682,6.27651,6.37761,6.74331,6.30657,6.38909
FAM63B,3.13318,3.16562,3.16174,3.20667,3.25532,3.28927,3.2696,3.29636
SIPA1L3,7.36897,7.43623,7.54946,7.36151,7.39452,7.24587,7.25163,7.39259
ZNF337,7.30041,7.25637,7.43335,7.3371,7.35936,7.22479,7.30549,7.26363
JRK,7.29292,7.30653,7.48726,7.3324,7.14669,7.30981,6.96325,7.24356
COL11A1,3.58597,3.25879,3.30001,3.13716,3.33476,3.22646,3.34524,3.3028
ZFYVE26,6.98595,6.85438,6.85835,7.06188,7.12963,6.63188,6.75625,7.15203
PREP,8.14132,8.2873,7.99651,8.33265,7.94832,7.77751,8.03095,8.04636
ASIC1,4.24418,4.34709,4.30794,3.94892,4.3678,4.38382,4.08998,4.06988
PARVB,5.79368,5.67744,6.05866,5.94361,5.69203,5.4345,6.0027,5.82644
PARVB,6.15988,6.29334,6.25368,6.31735,6.08973,5.67858,6.02114,6.01415
EPOR,5.701,5.78418,5.79854,5.7026,6.24336,6.75652,6.70081,6.34423
DMPK,5.7836,5.97303,5.82902,6.06577,5.87303,5.52343,5.93904,5.90029
HBEGF,5.30434,5.22463,5.33235,5.11578,5.35037,6.25996,6.19924,5.67108
FAM3A,7.49688,7.52679,7.50008,7.50578,7.48329,7.50936,7.5688,7.55621
CLCN7,7.8033,7.77185,7.89451,7.69926,7.95273,8.06454,7.85159,7.99851
ARHGAP25,4.29071,4.27783,4.34038,4.06071,4.34839,4.48038,4.39335,4.52363
DXO,7.87597,7.91347,7.94184,7.80249,8.13781,8.19009,8.42833,8.12064
ESPL1,8.78289,8.97757,8.85407,8.70446,8.45642,8.68734,8.15723,8.67237
BTN3A3,3.16829,3.29732,3.14604,3.32734,3.40698,3.54836,3.67809,3.24845
PRKD2,8.77686,8.85712,8.87283,8.76408,8.54517,8.37279,8.54409,8.66398
RGS14,4.64339,4.71375,4.58706,4.58763,4.63309,4.82787,4.73756,4.75974
HIP1R,7.92792,7.91165,8.13828,7.82684,7.85946,7.93909,7.85501,7.9532
MADD,7.68098,7.72078,7.65071,7.6444,7.61504,7.52618,7.49388,7.63351
GRK2,7.63696,7.67409,8.10206,7.62301,7.5959,7.97034,7.60148,7.7544
STAB1,5.25102,5.19992,5.40319,5.07987,5.15184,5.51161,5.17147,5.47677
CD22,5.84423,5.76084,6.00143,5.69377,5.67659,5.87106,5.64862,5.77388
PLXND1,8.77657,8.54316,8.79853,8.60046,8.56691,8.20566,8.11192,8.58345
SFTPC,6.96533,7.04265,7.09757,6.99701,6.94584,6.94857,6.87828,6.95599
DNPEP,10.9274,10.8953,10.9492,10.7491,10.8786,10.639,10.626,10.7438
E2F4,8.75989,8.76691,8.93888,8.62068,8.75315,8.95324,8.77207,8.89297
LOC101927673,9.21373,9.22098,9.42889,9.15336,8.98621,9.20647,8.93504,9.05539
TMEM265,7.43293,7.44998,7.76614,7.33509,7.60144,7.97411,8.13162,7.6176
GLTSCR1L,6.80665,6.78767,6.21891,6.97859,7.13572,6.62365,6.94968,6.86695
SOX13,6.79946,6.78867,6.76248,6.71997,6.7505,6.57355,6.77638,6.82555
WAS,7.16636,7.01557,7.4566,6.90337,6.97165,7.22393,6.95004,7.00467
AQP3,9.03982,8.71506,8.77399,8.69652,9.90375,9.05133,9.28926,9.2049
AQP3,6.73729,6.64474,6.82777,6.46931,7.11626,6.92313,6.70299,6.72419
WNK1,4.41574,4.24211,4.02165,4.26344,4.31706,3.94193,4.18732,3.90264
TCL1A,4.84642,5.00024,4.9245,4.66385,4.7742,5.02899,4.85466,4.7641
IL1B,4.196,4.29766,4.39327,4.42109,4.27834,4.40216,4.26251,4.3865
NPAS2,3.48684,3.61152,3.68879,3.54193,3.64861,3.68061,3.59888,3.64723
NPAS2,3.29527,3.53004,3.31818,3.33737,3.35826,3.25364,3.3739,3.32655
CYLD,4.74435,4.516,4.44176,4.51528,4.70139,4.49675,4.63177,4.6826
PCNX2,5.28958,5.28746,5.24929,5.09452,5.23631,5.30876,5.22273,5.18292
EPOR,8.14639,7.8978,8.60144,7.87877,8.27508,8.82265,8.52168,8.53939
SIN3B,6.74547,6.59683,6.90224,6.70896,6.78055,6.78723,6.69889,6.80104
PRDX2,12.3076,12.236,12.1034,12.0917,12.281,12.0476,12.1548,12.2072
HPX,6.13327,6.23656,6.35578,5.93088,6.06004,6.37391,5.9029,6.20084
DNPH1,9.6883,9.7268,9.70367,9.57798,9.62464,9.51982,9.44022,9.60227
SBF1,6.97242,6.85792,7.1502,6.93723,6.79907,6.90565,6.73565,6.95561
PNPLA2,10.372,10.2545,10.5356,10.0122,10.196,10.4857,10.2288,10.3191
ZNF710,6.5398,6.45157,6.68917,6.42309,6.56389,6.52918,6.44295,6.44398
CSPG5,5.36107,5.44318,5.41571,5.37431,5.23967,5.09918,4.89622,5.46221
MAST4,8.13658,8.19011,8.0822,8.17716,8.23741,8.31171,8.17446,8.21372
CELSR3,6.41499,6.45156,6.6829,6.28155,6.53637,6.59923,6.36636,6.4417
BCAM,7.34568,7.14008,7.51941,6.99546,7.15644,7.37636,6.96984,7.12571
APBB2,8.32729,8.4574,8.47073,8.56192,8.376,8.17342,8.36947,8.43642
SH2B1,6.755,6.80293,6.77481,6.61944,6.47594,6.71278,6.51127,6.6068
SETSIP,11.19,11.2712,10.975,11.3712,10.9933,10.7847,10.9464,11.0641
GAK,9.10344,9.09599,9.17125,9.04036,9.13646,9.11903,9.14666,9.08776
DDX28,7.63772,7.60498,7.26837,7.60072,7.60229,7.54618,7.6155,7.61658
SPHK2,7.03899,6.91197,6.98836,6.74686,6.83851,6.96847,6.92188,6.99793
FOXA2,3.49107,3.38428,3.63595,3.14937,3.28151,3.52,3.14145,3.29982
RASSF7,7.74737,7.79131,7.93186,7.67094,7.6337,7.74123,7.55477,7.72185
STK10,7.65616,7.58791,7.52386,7.55721,7.54917,7.28558,7.43055,7.53031
PHF1,9.19758,9.04507,9.29561,8.92708,9.18081,9.54196,9.27268,9.38328
DDX23,8.54426,8.57472,8.57908,8.56222,8.37741,7.84453,8.27521,8.35955
LPCAT4,6.88687,6.87674,6.73821,6.66042,6.71167,6.3671,6.45903,6.58266
ATN1,6.86357,6.94731,7.2668,6.9859,6.8969,7.10773,6.91056,6.91624
PTPN21,4.41842,4.54342,4.38987,4.74061,4.80418,4.71203,5.02205,4.61535
TBX2,8.7354,8.70236,8.52693,8.47023,8.67456,8.55175,8.49117,8.59842
GNA11,7.67585,7.68508,7.49509,7.61572,7.60175,7.54113,7.42371,7.40664
MZF1,7.76106,7.75415,7.83998,7.49034,7.66977,7.76609,7.67025,7.71988
DOPEY1,4.4715,4.22664,4.45757,4.65541,4.74069,4.70369,5.20256,4.70757
NCAPH2,6.13759,6.07561,6.09581,5.86494,6.02087,6.10872,5.93093,6.04533
FMO3,2.81418,2.86504,2.83944,2.84341,2.93576,2.96118,2.91963,2.94699
GJA4,3.4775,3.45949,3.60291,3.51733,3.50429,3.77657,3.52739,3.49478
WDTC1,7.13864,7.33072,7.53783,7.24046,7.32131,7.28093,7.2243,7.37701
TLE2,7.86037,7.84415,8.06216,7.78166,7.87372,7.55936,7.62911,7.69935
FKBP8,7.73967,7.66869,7.83646,7.41142,7.71333,7.50469,7.50337,7.4963
TEAD4,6.83026,7.06081,6.84297,7.11906,6.6364,6.33808,6.54104,6.7484
C9orf16,9.23423,9.16644,9.35603,9.0271,9.19756,9.19968,9.18138,9.27633
ZNF500,5.69479,5.86873,5.56401,5.51114,5.79649,5.64632,5.69254,5.7236
MBD3,7.90594,7.81589,7.92126,7.83955,7.60628,7.53122,7.38801,7.76742
SEPT9,11.4609,11.4424,11.4411,11.3979,11.3025,11.2288,11.1603,11.4161
SCYL3,7.80638,7.76406,7.67747,7.93896,7.79891,7.73829,7.81333,7.71953
KDM6B,7.05919,7.00478,7.3588,7.09419,7.39134,7.72155,7.79478,7.45445
KDM6B,6.78415,6.78176,7.25834,6.83395,7.05967,7.55464,7.41697,7.39634
ZNF821,6.05077,6.12577,6.0893,6.04243,6.08766,5.749,6.15763,6.04275
PI3,3.79652,3.54574,3.81091,3.47035,3.47035,3.66297,3.52902,3.80689
BRAP,6.88511,6.90989,6.83488,7.08469,7.2963,7.17995,7.54869,7.13474
OSGIN2,5.81919,5.93194,5.9947,5.89814,5.85961,6.0579,6.29271,5.81641
PPP1R16B,3.59752,3.47089,3.48227,3.42904,3.56016,3.59375,3.39411,3.54485
SASH1,6.83901,6.84137,7.12063,6.76779,6.97846,6.94676,6.54096,6.72496
STK11,7.52984,7.46295,7.65578,7.48704,7.43477,7.58431,7.48051,7.52561
CELSR1,8.21731,8.04145,7.89307,8.07198,8.28657,7.62827,7.59615,7.95053
UNC5B,6.53368,6.64815,6.81626,6.51226,6.67949,6.92375,6.59923,6.64981
PGAP2,7.61179,7.60548,7.70011,7.77381,7.64247,7.53354,7.46295,7.69499
CCHCR1,4.34293,4.46273,4.07929,4.33605,4.19806,3.86373,3.96723,4.28016
ACACB,8.2745,8.02228,7.39675,7.46457,7.97893,7.69085,7.06526,7.32207
ARRB1,8.37418,8.18141,8.11035,8.13991,8.26579,7.66509,7.54438,7.95431
MED16,6.78325,6.87465,6.71521,6.87762,6.52196,6.32203,6.64772,6.68394
GPR137,6.83467,6.90555,6.96873,6.67935,6.75534,6.88042,6.71207,6.83188
TMEM161A,8.86958,8.81107,8.92631,8.66415,8.76128,8.85683,8.68969,8.76331
